Area,Restaurant Name,Rating,Cuisine,Price,Link
Whitefield,SB's Bake & Spice Delights,N/A,"Bakery, South Indian, North Indian, Seafood, Street Food, Desserts, Beverages",₹300 for two,https://www.zomato.com/bangalore/sbs-bake-spice-delights-whitefield-bangalore/info
Whitefield,Durgashree Udupi Vihar,N/A,"South Indian, North Indian, Chinese, Shake",₹250 for two,https://www.zomato.com/bangalore/durgashree-udupi-vihar-kr-puram-bangalore/info
Whitefield,Bhojana Restaurant,N/A,"North Indian, Chinese, Rolls",₹300 for two,https://www.zomato.com/bangalore/bhojana-restaurant-whitefield-bangalore/info
Whitefield,Tasty Food Court- TFC,N/A,"Fast Food, Pizza, Beverages, Shake",₹500 for two,https://www.zomato.com/bangalore/tasty-food-court-tfc-varthur-main-road-whitefield-bangalore/info
Whitefield,CLTR - Chitti Lakshmi Tiffin Room,N/A,"South Indian, Chinese, Momos, Street Food, Juices, Beverages",₹250 for two,https://www.zomato.com/bangalore/cltr-chitti-lakshmi-tiffin-room-whitefield-bangalore/info
Whitefield,Paris Restaurant,N/A,"North Indian, South Indian, Seafood, Chinese, Biryani, Lebanese, Shake, Beverages",₹400 for two,https://www.zomato.com/bangalore/paris-restaurant-1-marathahalli-bangalore/info
Whitefield,Masala Hub,N/A,"South Indian, North Indian, Chinese, Healthy Food, Beverages",₹900 for two,https://www.zomato.com/bangalore/masala-hub-brookefield-bangalore/info
Whitefield,Masala Magic,N/A,"North Indian, Chinese, Biryani",₹300 for two,https://www.zomato.com/bangalore/masala-magic-brookefield-bangalore/info
Whitefield,Food Paradise,N/A,"South Indian, Chinese, Asian",₹300 for two,https://www.zomato.com/bangalore/food-paradise-kr-puram-bangalore/info
Whitefield,Crave Wave,N/A,"South Indian, Fast Food",₹300 for two,https://www.zomato.com/bangalore/crave-wave-marathahalli-bangalore/info
Whitefield,Grills N Seeds,N/A,"North Indian, Chinese, Biryani, Mughlai, Rolls, Shawarma, Beverages","₹1,400 for two",https://www.zomato.com/bangalore/grills-n-seeds-whitefield-bangalore/info
Whitefield,Mandya Gowdru Hotel,N/A,South Indian,₹300 for two,https://www.zomato.com/bangalore/mandya-gowdru-hotel-brookefield-bangalore/info
Whitefield,Hotel Salala,N/A,"North Indian, South Indian, Chinese, Mughlai",₹500 for two,https://www.zomato.com/bangalore/hotel-salala-brookefield/info
Whitefield,Nevesa Bites,N/A,"North Indian, South Indian, Chinese, Biryani, Fast Food, Street Food, Mughlai, Beverages",₹400 for two,https://www.zomato.com/bangalore/nevesa-bites-1-marathahalli-bangalore/info
Whitefield,MARUSA FOOD,N/A,"North Indian, Biryani, Fast Food, Chinese",₹700 for two,https://www.zomato.com/bangalore/marusa-food-marathahalli-bangalore/info
Whitefield,Bone And Meat,N/A,"North Indian, Chinese, Biryani, Kebab, Seafood, Sichuan",₹450 for two,https://www.zomato.com/bangalore/bone-and-meat-whitefield-bangalore/info
Whitefield,Poori House,N/A,"Chinese, North Indian",₹200 for two,https://www.zomato.com/bangalore/poori-house-marathahalli-bangalore/info
Whitefield,Royal Treat Restaurant,N/A,"North Indian, Mughlai, Biryani, Chinese, Seafood, Rolls, Sichuan",₹600 for two,https://www.zomato.com/bangalore/royal-treat-restaurant-marathahalli-bangalore/info
Whitefield,Asia Seven – Sizzling Chinese,N/A,"Chinese, Momos, Asian, Sichuan, Thai, Beverages",₹400 for two,https://www.zomato.com/bangalore/asia-seven-sizzling-chinese-whitefield-bangalore/info
Whitefield,WOW! Momo,N/A,"Momos, Chinese, Fast Food, Asian, Beverages",₹500 for two,https://www.zomato.com/bangalore/wow-momo-kr-puram-bangalore/info
Whitefield,P.U. Dingding,N/A,"Cafe, Bakery, Desserts, Cake",₹500 for two,https://www.zomato.com/bangalore/p-u-dingding-whitefield-bangalore/info
Whitefield,Hotel Manu,N/A,"Andhra, North Indian, Chinese, Biryani, Sichuan",₹600 for two,https://www.zomato.com/bangalore/hotel-manu-1-whitefield-bangalore/info
Whitefield,Sorse,N/A,"Bengali, Seafood, Desserts, Beverages","₹1,500 for two",https://www.zomato.com/sorse/info
Whitefield,Daddy's Chakhna Secrets,N/A,"North Indian, Mughlai, Sandwich, Fast Food, Street Food, Kebab, Beverages",₹300 for two,https://www.zomato.com/bangalore/daddys-chakhna-secrets-seegehalli-bangalore/info
Whitefield,Madurai Bun Parotta Hut,N/A,"Chettinad, South Indian, Chinese",₹300 for two,https://www.zomato.com/bangalore/madurai-bun-parotta-hut-kodegihalli-bangalore/info
Whitefield,Bangarpet Chats,N/A,Street Food,₹100 for two,https://www.zomato.com/bangalore/bangarpet-chats-brookefield-bangalore/info
Whitefield,Prabhu's Simply Fish,N/A,"South Indian, Seafood",₹500 for two,https://www.zomato.com/bangalore/prabhus-simply-fish-marathahalli-bangalore/info
Whitefield,Coastal Treat,N/A,Seafood,"₹1,000 for two",https://www.zomato.com/bangalore/coastal-treat-kr-puram-bangalore/info
Whitefield,BBQ Joint,N/A,"BBQ, Fast Food, Chinese, Burger, Sandwich, Beverages",₹300 for two,https://www.zomato.com/bangalore/bbq-joint-whitefield-bangalore/info
Whitefield,Chai.in,N/A,"Tea, Shake, Sandwich, Burger, Fast Food, Coffee, Beverages",₹250 for two,https://www.zomato.com/bangalore/chai-in-1-whitefield-bangalore/info
Whitefield,Bangarpet Pani Puri Chats Corner,N/A,Street Food,₹150 for two,https://www.zomato.com/bangalore/bangarpet-pani-puri-chats-corner-kr-puram-bangalore/info
Whitefield,AVZ Jumbo Shawarma,N/A,"Shawarma, Sandwich",₹400 for two,https://www.zomato.com/bangalore/avz-jumbo-shawarma-whitefield-bangalore/info
Whitefield,Shree KC Mess,N/A,South Indian,₹300 for two,https://www.zomato.com/bangalore/shree-kc-mess-varthur-main-road-whitefield-bangalore/info
Whitefield,Dhokla Delights,N/A,"Gujarati, Street Food",₹300 for two,https://www.zomato.com/bangalore/dhokla-delights-brookefield-bangalore/info
Whitefield,Urban Desi,N/A,"Italian, Pizza, Desserts, Beverages",₹400 for two,https://www.zomato.com/bangalore/urban-desi-brookefield-bangalore/info
Whitefield,Mathani,N/A,Desserts,₹300 for two,https://www.zomato.com/bangalore/mathani-1-brookefield-bangalore/info
Whitefield,Funky Belgian Waffle,N/A,"Waffle, Desserts",₹400 for two,https://www.zomato.com/bangalore/funky-belgian-waffle-itpl-main-road-whitefield-bangalore/info
Whitefield,Donne Biryani Palace,N/A,"Biryani, South Indian, North Indian, Beverages",₹350 for two,https://www.zomato.com/bangalore/donne-biryani-palace-1-marathahalli-bangalore/info
Whitefield,The Odia Adda,N/A,"Odia, North Indian, Mughlai, Biryani, Chinese",₹400 for two,https://www.zomato.com/bangalore/the-odia-adda-marathahalli-bangalore/info
Whitefield,MM Biryani,N/A,"Biryani, Fast Food",₹300 for two,https://www.zomato.com/bangalore/mm-biryani-kaggadasapura-bangalore/info
Whitefield,Bhagini Residency,N/A,"South Indian, North Indian, Chinese, Biryani, Sichuan",₹950 for two,https://www.zomato.com/bangalore/bhagini-residency-whitefield-bangalore/info
Whitefield,Haldiram's Sweets and Namkeen,N/A,"Mithai, Bakery, Desserts, North Indian, Street Food",₹400 for two,https://www.zomato.com/bangalore/haldirams-sweets-and-namkeen-kr-puram-bangalore/info
Whitefield,The Chef In,N/A,"Biryani, North Indian, Chinese, Burger, Juices, Shake, Sichuan",₹350 for two,https://www.zomato.com/bangalore/the-chef-in-brookefield-bangalore/info
Whitefield,Litti House,N/A,"Bihari, North Indian, Biryani",₹450 for two,https://www.zomato.com/bangalore/litti-house-brookefield/info
Whitefield,The Coffee House,N/A,"Cafe, North Indian, Fast Food, South Indian, Street Food, Italian, Pancake, Desserts",₹600 for two,https://www.zomato.com/bangalore/the-coffee-house-itpl-main-road-whitefield-bangalore/info
Whitefield,Infinity Family Restaurant,N/A,"North Indian, Chinese",₹350 for two,https://www.zomato.com/bangalore/infinity-family-restaurant-mahadevapura-bangalore/info
Whitefield,Citrus Cafe,N/A,"North Indian, Asian, Chinese, Fast Food, Continental, Seafood, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/citrus-cafe-whitefield-bangalore/info
Whitefield,Millies Cookies,N/A,"Desserts, Beverages, Ice Cream, Shake",₹300 for two,https://www.zomato.com/bangalore/millies-cookies-whitefield-bangalore/info
Whitefield,A 2 Z Momo King,N/A,"Momos, Chinese, Fast Food",₹400 for two,https://www.zomato.com/bangalore/a-2-z-momo-king-itpl-main-road-whitefield-bangalore/info
Whitefield,Sankranti,N/A,"Andhra, Biryani",₹600 for two,https://www.zomato.com/bangalore/sankranti-marathahalli/info
Whitefield,Gopal Dhaba,N/A,North Indian,₹400 for two,https://www.zomato.com/bangalore/gopal-dhaba-marathahalli-bangalore/info
Whitefield,Hungry Zone,N/A,North Indian,₹300 for two,https://www.zomato.com/bangalore/hungry-zone-whitefield-bangalore/info
Whitefield,FRIENDS FAST FOODS,N/A,"Fast Food, Biryani",₹300 for two,https://www.zomato.com/bangalore/friends-fast-foods-marathahalli-bangalore/info
Whitefield,Food Story,N/A,"Biryani, Continental, Street Food, Chinese, South Indian, Desserts, Shake, Sichuan",₹400 for two,https://www.zomato.com/bangalore/food-story-brookefield-bangalore/info
Whitefield,Thaikudam Restaurant,N/A,"South Indian, Chinese, North Indian",₹650 for two,https://www.zomato.com/bangalore/thaikudam-restaurant-kr-puram-bangalore/info
Whitefield,NISO Chinese Restaurant,N/A,"Chinese, Thai, Momos, Seafood, Sichuan",₹350 for two,https://www.zomato.com/bangalore/niso-chinese-restaurant-kr-puram/info
Whitefield,Punjabi Charchay,N/A,"North Indian, Chinese",₹400 for two,https://www.zomato.com/bangalore/punjabi-charchay-kr-puram/info
Whitefield,Mudhi Maunsa,N/A,"North Indian, Bengali, Odia, Mughlai",₹300 for two,https://www.zomato.com/bangalore/mudhi-maunsa-marathahalli-bangalore/info
Whitefield,Bawarchi Biryani,N/A,"Biryani, North Indian, Chinese",₹500 for two,https://www.zomato.com/bangalore/bawarchi-biryani-whitefield-bangalore/info
Whitefield,The South Rasoi,N/A,"South Indian, Chinese, North Indian, Andhra","₹1,000 for two",https://www.zomato.com/bangalore/the-south-rasoi-marathahalli-bangalore/info
Whitefield,Snack's Shack,N/A,"Street Food, North Indian",₹200 for two,https://www.zomato.com/bangalore/snacks-shack-whitefield-bangalore/info
Whitefield,Naidu Gari Kunda Biryani,N/A,"Chinese, Biryani, Kebab, North Indian, Ice Cream",₹500 for two,https://www.zomato.com/bangalore/naidu-gari-kunda-biryani-whitefield-bangalore/info
Whitefield,Desi Cuisine,N/A,"North Indian, Chinese, Fast Food, Beverages",₹200 for two,https://www.zomato.com/bangalore/desi-cuisine-whitefield-bangalore/info
Whitefield,Tiwari's Cafe,N/A,"North Indian, Street Food, Fast Food, Beverages, Shake",₹350 for two,https://www.zomato.com/bangalore/tiwaris-cafe-whitefield-bangalore/info
Whitefield,Mom In Town,N/A,"Pizza, Sandwich, Fast Food, Tea",₹250 for two,https://www.zomato.com/bangalore/mom-in-town-kr-puram-bangalore/info
Whitefield,Pampara Restaurant,N/A,"North Indian, Andhra, Biryani, Seafood, Chinese",₹600 for two,https://www.zomato.com/bangalore/pampara-restaurant-kr-puram-bangalore/info
Whitefield,Money Heist Bar & Kitchen,N/A,"North Indian, Chinese, Fast Food, Street Food","₹1,200 for two",https://www.zomato.com/bangalore/money-heist-bar-kitchen-whitefield-bangalore/info
Whitefield,Mayuri Multicuisine Family Restaurant,N/A,"Andhra, Biryani, North Indian, Chinese, Seafood, BBQ, Kebab, Beverages",₹900 for two,https://www.zomato.com/bangalore/mayuri-multicuisine-family-restaurant-1-kr-puram-bangalore/info
Whitefield,S.L Family Restaurant,N/A,"North Indian, Chinese, Biryani, Sichuan",₹400 for two,https://www.zomato.com/bangalore/s-l-family-restaurant-brookefield-bangalore/info
Whitefield,Chiller's Nation - Iris Inn,N/A,"North Indian, Continental, Italian, Shake","₹1,400 for two",https://www.zomato.com/bangalore/chillers-nation-iris-inn-marathahalli-bangalore/info
Whitefield,Desi Dawat,N/A,"North Indian, Chinese, Street Food, Maharashtrian",₹550 for two,https://www.zomato.com/bangalore/desi-dawat-itpl-main-road-whitefield-bangalore/info
Whitefield,Arnamayee,N/A,"Chinese, Odia, North Eastern, North Indian",₹200 for two,https://www.zomato.com/bangalore/arnamayee-whitefield-bangalore/info
Whitefield,Dakkhan Bistro,N/A,"Fast Food, South Indian, North Indian, Desserts, Beverages",₹250 for two,https://www.zomato.com/bangalore/dakkhan-bistro-2-whitefield-bangalore/info
Whitefield,Mandi Mania,N/A,"Mandi, North Indian, Biryani, Beverages",₹400 for two,https://www.zomato.com/bangalore/mandi-mania-brookefield-bangalore/info
Whitefield,Ramji Food Factory,N/A,"Biryani, South Indian, Chinese, North Indian, Mughlai",₹500 for two,https://www.zomato.com/bangalore/ramji-food-factory-marathahalli-bangalore/info
Whitefield,Southside Cafe,N/A,"North Indian, Kebab, Chinese, Fast Food, Mughlai, Sandwich, Continental","₹1,200 for two",https://www.zomato.com/bangalore/southside-cafe-whitefield-bangalore/info
Whitefield,Kadai Kitchen,N/A,"North Indian, Biryani",₹400 for two,https://www.zomato.com/bangalore/kadai-kitchen-marathahalli-bangalore/info
Whitefield,9D Foods,N/A,"North Indian, Street Food, Sichuan",₹400 for two,https://www.zomato.com/bangalore/9d-foods-1-marathahalli-bangalore/info
Whitefield,Ocean Cake,N/A,"Bakery, Shake",₹300 for two,https://www.zomato.com/bangalore/ocean-cake-whitefield-bangalore/info
Whitefield,New Sitara Grand,N/A,"North Indian, Chinese, Biryani",₹500 for two,https://www.zomato.com/bangalore/new-sitara-grand-kr-puram-bangalore/info
Whitefield,Pik 'N' Go,N/A,"South Indian, North Indian, Chinese, Biryani, Street Food",₹500 for two,https://www.zomato.com/bangalore/pik-n-go-mahadevapura-bangalore/info
Whitefield,Pop Inn Restaurant,N/A,"North Indian, Odia, Bengali, Chinese, South Indian",₹250 for two,https://www.zomato.com/bangalore/pop-inn-restaurant-whitefield-bangalore/info
Whitefield,The Bong Tikka Connection,N/A,"Bengali, North Indian, Fast Food",₹400 for two,https://www.zomato.com/bangalore/the-bong-tikka-connection-whitefield-bangalore/info
Whitefield,Ramtej Andhra Multi Cuisine Restaurant,N/A,"Andhra, North Indian, Chinese, Biryani, Sichuan","₹1,400 for two",https://www.zomato.com/bangalore/ramtej-andhra-multi-cuisine-restaurant-1-brookefield-bangalore/info
Whitefield,"Jagakalia Sweets, Snacks And Savouries",N/A,"Street Food, Bengali, Desserts, Mishti, Odia",₹300 for two,https://www.zomato.com/bangalore/jagakalia-sweets-snacks-and-savouries-varthur-main-road-whitefield-bangalore/info
Whitefield,Chacha Ka Dhaba,N/A,"North Indian, Chinese",₹400 for two,https://www.zomato.com/bangalore/chacha-ka-dhaba-whitefield-bangalore/info
Whitefield,Maa Tea,N/A,"Sandwich, Tea, Beverages",₹350 for two,https://www.zomato.com/bangalore/maa-tea-marathahalli-bangalore/info
Whitefield,Tandoori Junction,N/A,"Biryani, North Indian, Chinese, Seafood",₹400 for two,https://www.zomato.com/bangalore/tandoori-junction-marathahalli/info
Whitefield,Goofoo House,N/A,South Indian,₹250 for two,https://www.zomato.com/bangalore/goofoo-house-kr-puram-bangalore/info
Whitefield,Bake Stir Fry Cafe,N/A,"Fast Food, Chinese, Beverages",₹400 for two,https://www.zomato.com/bangalore/bake-stir-fry-cafe-whitefield-bangalore/info
Whitefield,Tomo Kei,N/A,"Japanese, South American","₹5,000 for two",https://www.zomato.com/bangalore/tomo-kei-whitefield-bangalore/info
Whitefield,Infinity - The Zuri,N/A,"North Indian, Continental, Chinese","₹3,000 for two",https://www.zomato.com/bangalore/infinity-the-zuri-whitefield-bangalore/info
Whitefield,1882 Alfresco,N/A,,"₹2,250 for two",https://www.zomato.com/bangalore/1882-alfresco-brookefield-bangalore/info
Whitefield,Captain Chip's Galley,N/A,"North Indian, Continental, Australian","₹2,200 for two",https://www.zomato.com/bangalore/captain-chips-galley-brookefield-bangalore/info
Whitefield,Artemis 11 Cocktail Bar & Kitchen,N/A,"Pizza, Chinese, Burger, Beverages, Continental, Mexican, Bar Food","₹1,900 for two",https://www.zomato.com/bangalore/artemis-11-cocktail-bar-kitchen-whitefield-bangalore/info
Whitefield,KR Inn,N/A,"North Indian, Chinese, Mughlai, Kebab, Seafood, Biryani, Desserts, Beverages","₹1,800 for two",https://www.zomato.com/bangalore/kr-inn-kr-puram-bangalore/info
Whitefield,BLR37 Bar & Kitchen,N/A,"North Indian, Andhra, Chinese, Seafood, Desserts, Beverages","₹1,800 for two",https://www.zomato.com/bangalore/blr37-bar-kitchen-marathahalli-bangalore/info
Whitefield,Thirst,N/A,"Bar Food, Chinese, Fast Food","₹1,700 for two",https://www.zomato.com/bangalore/thirst-channasandra-bangalore/info
Whitefield,Sri Balaji Bar & Restaurant,N/A,,"₹1,500 for two",https://www.zomato.com/bangalore/sri-balaji-bar-restaurant-channasandra-bangalore/info
Whitefield,Bloom Cafe,N/A,"Chinese, Sandwich, Desserts, Beverages","₹1,450 for two",https://www.zomato.com/bangalore/bloom-cafe-aecs-layout-bangalore/info
Whitefield,Nandhana Palace,N/A,"Biryani, Andhra, North Indian, Chinese, Desserts, Beverages, African","₹1,400 for two",https://www.zomato.com/bangalore/nandhana-palace-kr-puram/info
Whitefield,Sapthagiri Bar,N/A,"North Indian, Mughlai","₹1,400 for two",https://www.zomato.com/bangalore/sapthagiri-bar-commercial-street-bangalore/info
Whitefield,Rajgarh,N/A,"North Indian, Mughlai, Biryani, Desserts, Beverages","₹1,400 for two",https://www.zomato.com/bangalore/rajgarh-whitefield/info
Whitefield,Grab N Go - Aloft Hotel,N/A,"American, North Indian, Thai, Fast Food","₹1,300 for two",https://www.zomato.com/bangalore/grab-n-go-aloft-hotel-whitefield-bangalore/info
Whitefield,Falhari - A Fruitful Habit,N/A,"Healthy Food, Desserts, Beverages, Juices","₹1,300 for two",https://www.zomato.com/bangalore/falhari-a-fruitful-habit-mahadevapura-bangalore/info
Whitefield,Bhagini,N/A,"North Indian, Chinese, Mughlai, Biryani, Street Food, Seafood, Kebab, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/bhagini-2-whitefield/info
Whitefield,High Sky,N/A,"North Indian, South Indian, Mughlai, Biryani, Sandwich, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/high-sky-whitefield-bangalore/info
Whitefield,Auntie Fung's,N/A,"Asian, Chinese, Korean, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/auntie-fungs-kr-puram-bangalore/info
